ID	TITLE	COMMENT	RATING	SENTIMEN
2739	Indosat tidak seperti dulu lg..	paket kuota tambah mahal, mahal, dan skrg lebih mahal lg...tricknya masukin paket super wifi biar terlihat besar kuota yang diberikan.. padahal? tai.. appsnya dari dulu ga ada perkembangan.. fitur sms via apps ga pernah didenger jadi kalo pakai ipad mau isi paket ribet.. anda sebagai programer yang bodoh dan tolol ato indosatnya yang payah? absolutly JOKE!	1	Negative
2740	App crash di iphone 6 ios 8.	Aplikasinya crash di iphone 6, ios 8. Tolong diperbaiki	1	Negative
2741	Force close	"iOS 8.1.1 Force Close
mohon diperbaiki bug nya pak ??"	1	Negative
2744	Update Eror	"Setelah diupate kok malah nggak bisa dipakai ??
(iPhone 4s)"	1	Negative
2745	Aplikasi yg bermanfaat	Aplikasi ini bagus sangat informatif, tapi masih ada bugsnya di informasi soal kuota sisa kuota masih tumpang tindih kena ke gambar quota yg lainya bertabrakan, tapi yg lainya sudah OK!	4	Positive
2746	Sangat bermanfaat..	Aplikasi ini sangat membantu, diharapkan ke depannya bisa lebih up to date dan user friendly...	4	Positive
2747	Terima Kasih :)	woww...aplikasinya sangat informatif, kenapa ga dari dulu diluncurkan aplikasi ini :D	5	Positive
2748	Mempermudah	Dengan adanya aplikasi padiciti sangat mempermudah pengguna kereta api untuk pemesanan tiket dan yang paling saya sukai dari padiciti custumer dapat melakukan pre order, waiting list dan pindah kursi sesuai keinginan dimana saja dan kapan saja tanpa harus melalui custumer service kai atopun dtg ke loket pemesanan.	5	Positive
2749	Good app	Sudah cukup baik, tapi masih ada bug ketika memilih kursi kereta ada beberapa kursi yg gak bisa dipilih padahal kursinya kosong.	4	Positive
2750	bug in iOS 6.1.3	"can&#39;t open after update the latest version of paditrain"	1	Negative
2753	keep a good work guys	useful for travelers..rekomen bgt buat yg suka pake kereta nih??????	5	Positive
2756	Ga recommend	Setelah daftar, akun ga bisa dibuka. Password salah. Diklik lupa password ga bs. Ga recommend banget	1	Negative
2757	Usul	"Aplikasi yg sangat membantu, ada beberapa usul;
1. Option bank/ATM terdekat
2. User bisa menambahkan info juga, sehingga database aplikasi ini jadi lebih kaya dan up to date."	3	Positive
2758	Mantap!	Keren gan. Update terus agar lebih lengkap.	5	Positive
2759	All in one app	Applikasi yang sangat berguna untuk aktifitas sehari-hari.	5	Positive
2760	Lumayan	Bagus juga, jadi mudah nyari tempat dan simple. UI-nya juga bagus dan gampang digunakan. Tapi sayang lama nge-lock location-nya.	4	Positive
2761	Versi barunya bagus!	Banyak kemajuan dengan versi barunya, job well done! Selamat!	5	Positive
